Data.Precipitation,Date.Full,Month,Day,Year,Station.City,Station.Code,Station.Location,Station.State,Temp,Data.Wind.Direction,Data.Wind.Speed
0.05,03-07-2016,7,3,2016,Rawlins,RWL,"Rawlins, WY",Wyoming,66,26,6.6
0,03-07-2016,7,3,2016,Sheridan,SHR,"Sheridan, WY",Wyoming,73,26,3.63
2.61,10-07-2016,7,10,2016,Birmingham,BHM,"Birmingham, AL",Alabama,86,25,8.28
2.16,10-07-2016,7,10,2016,Huntsville,HSV,"Huntsville, AL",Alabama,83,23,5.35
0.95,10-07-2016,7,10,2016,Mobile,MOB,"Mobile, AL",Alabama,84,22,4.74
1.82,10-07-2016,7,10,2016,Montgomery,MGM,"Montgomery, AL",Alabama,85,22,4.34
0.34,10-07-2016,7,10,2016,Anchorage,ANC,"Anchorage, AK",Alaska,62,22,3.61
0.4,10-07-2016,7,10,2016,Annette,ANN,"Annette, AK",Alaska,60,19,2.57
0.56,10-07-2016,7,10,2016,Bethel,BET,"Bethel, AK",Alaska,56,20,7.37
0.25,10-07-2016,7,10,2016,Bettles,BTT,"Bettles, AK",Alaska,61,21,2.54
0.63,10-07-2016,7,10,2016,Cold Bay,CDB,"Cold Bay, AK",Alaska,53,24,12.7
0.73,10-07-2016,7,10,2016,Cordova,CDV,"Cordova, AK",Alaska,56,15,1.81
1.41,10-07-2016,7,10,2016,Delta Junction/Ft Greely,BIG,"Delta Junction/Ft Greely, AK",Alaska,62,26,3.52
0.54,10-07-2016,7,10,2016,Fairbanks,FAI,"Fairbanks, AK",Alaska,65,23,2.74
0.25,10-07-2016,7,10,2016,Gulkana,GKN,"Gulkana, AK",Alaska,60,19,3.55
0,10-07-2016,7,10,2016,Gustavus,GST,"Gustavus, AK",Alaska,60,24,2.6
0.41,10-07-2016,7,10,2016,Homer,HOM,"Homer, AK",Alaska,56,24,2.58
1.04,10-07-2016,7,10,2016,Iliamna,ILI,"Iliamna, AK",Alaska,57,21,4.42
0.01,10-07-2016,7,10,2016,Juneau,JNU,"Juneau, AK",Alaska,61,16,4.81
0.78,10-07-2016,7,10,2016,Kenai,ENA,"Kenai, AK",Alaska,57,19,5.55
0.15,10-07-2016,7,10,2016,Ketchikan,KTN,"Ketchikan, AK",Alaska,60,19,5.6
0.38,10-07-2016,7,10,2016,King Salmon,AKN,"King Salmon, AK",Alaska,56,23,5.25
0.54,10-07-2016,7,10,2016,Kodiak,ADQ,"Kodiak, AK",Alaska,58,21,4.07
0.32,10-07-2016,7,10,2016,Kotzebue,OTZ,"Kotzebue, AK",Alaska,55,25,8.9
0.76,10-07-2016,7,10,2016,Mc Grath,MCG,"Mc Grath, AK",Alaska,61,24,3.3
0.63,10-07-2016,7,10,2016,Nome,OME,"Nome, AK",Alaska,50,19,5.87
0.31,10-07-2016,7,10,2016,Northway,ORT,"Northway, AK",Alaska,61,22,2.07
0.15,10-07-2016,7,10,2016,Palmer,PAQ,"Palmer, AK",Alaska,61,17,2.65
0,10-07-2016,7,10,2016,Petersburg,PSG,"Petersburg, AK",Alaska,60,6,2.25
0,10-07-2016,7,10,2016,Puntilla Lake,PTI,"Puntilla Lake, AK",Alaska,60,0,0
0,10-07-2016,7,10,2016,Shemya,SYA,"Shemya, AK",Alaska,60,26,8.5
0,10-07-2016,7,10,2016,Sitka,SIT,"Sitka, AK",Alaska,60,23,3.72
0,10-07-2016,7,10,2016,Skagway,SGY,"Skagway, AK",Alaska,64,22,7.68
0.29,10-07-2016,7,10,2016,St Paul Island,SNP,"St Paul Island, AK",Alaska,49,23,8.65
0.58,10-07-2016,7,10,2016,Talkeetna,TKA,"Talkeetna, AK",Alaska,61,19,2.02
0.02,10-07-2016,7,10,2016,Tanana,TAL,"Tanana, AK",Alaska,62,23,2.01
0.06,10-07-2016,7,10,2016,Utqiagvik (Barrow),BRW,"Utqiagvik (Barrow), AK",Alaska,46,11,7.88
0.13,10-07-2016,7,10,2016,Yakutat,YAK,"Yakutat, AK",Alaska,57,21,2.18
0.29,10-07-2016,7,10,2016,Douglas Bisbee,DUG,"Douglas Bisbee, AZ",Arizona,82,23,2.71
0,10-07-2016,7,10,2016,Kingman,IGM,"Kingman, AZ",Arizona,84,20,12.68
0,10-07-2016,7,10,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,97,26,4.54
0,10-07-2016,7,10,2016,Tucson,TUS,"Tucson, AZ",Arizona,91,23,3.18
0,10-07-2016,7,10,2016,Winslow,INW,"Winslow, AZ",Arizona,79,22,8.78
1.79,10-07-2016,7,10,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,84,16,3.8
1.4,10-07-2016,7,10,2016,Harrison,HRO,"Harrison, AR",Arkansas,79,18,4.01
2.33,10-07-2016,7,10,2016,North Little Rock,LZK,"North Little Rock, AR",Arkansas,84,0,0
0,10-07-2016,7,10,2016,Bakersfield,BFL,"Bakersfield, CA",California,82,31,6.25
0,10-07-2016,7,10,2016,Bishop,BIH,"Bishop, CA",California,77,26,4.88
0,10-07-2016,7,10,2016,China Lake,NID,"China Lake, CA",California,86,20,8.25
0,10-07-2016,7,10,2016,Concord,CCR,"Concord, CA",California,69,22,12.07
0.48,10-07-2016,7,10,2016,Eureka,EKA,"Eureka, CA",California,58,0,0
0,10-07-2016,7,10,2016,Fresno,FAT,"Fresno, CA",California,80,30,8.78
0,10-07-2016,7,10,2016,Hayward,HWD,"Hayward, CA",California,64,28,8.65
0,10-07-2016,7,10,2016,Long Beach,LGB,"Long Beach, CA",California,73,26,3.18
0,10-07-2016,7,10,2016,Los Angeles,LAX,"Los Angeles, CA",California,69,25,7.85
0,10-07-2016,7,10,2016,Red Bluff,RBL,"Red Bluff, CA",California,78,18,5.74
0,10-07-2016,7,10,2016,Redding,RDD,"Redding, CA",California,78,19,3.12
0,10-07-2016,7,10,2016,Sacramento,SAC,"Sacramento, CA",California,71,21,7.68
0,10-07-2016,7,10,2016,Salinas,SNS,"Salinas, CA",California,62,27,8.64
0,10-07-2016,7,10,2016,San Diego,SAN,"San Diego, CA",California,70,28,4.54
0,10-07-2016,7,10,2016,San Francisco,SFO,"San Francisco, CA",California,62,27,12.98
0,10-07-2016,7,10,2016,Sandberg,SDB,"Sandberg, CA",California,73,30,10.41
0,10-07-2016,7,10,2016,Santa Barbara,SBA,"Santa Barbara, CA",California,64,18,3.35
0,10-07-2016,7,10,2016,Santa Maria,SMX,"Santa Maria, CA",California,62,30,6.8
0,10-07-2016,7,10,2016,Stockton,SCK,"Stockton, CA",California,73,29,9.9
0,10-07-2016,7,10,2016,Alamosa,ALS,"Alamosa, CO",Colorado,65,19,4.82
0.81,10-07-2016,7,10,2016,Colorado Springs,COS,"Colorado Springs, CO",Colorado,74,18,5.27
0.11,10-07-2016,7,10,2016,Craig,CAG,"Craig, CO",Colorado,68,21,5.85
0,10-07-2016,7,10,2016,Denver,DEN,"Denver, CO",Colorado,77,17,6.01
0,10-07-2016,7,10,2016,Grand Junction,GJT,"Grand Junction, CO",Colorado,79,18,4.14
0.34,10-07-2016,7,10,2016,Pueblo,PUB,"Pueblo, CO",Colorado,80,21,2.91
2.53,10-07-2016,7,10,2016,Bridgeport,BDR,"Bridgeport, CT",Connecticut,74,14,5.28
0.63,10-07-2016,7,10,2016,Windsor Locks,BDL,"Windsor Locks, CT",Connecticut,74,21,3.58
1.54,10-07-2016,7,10,2016,Newark,NWK,"Newark, DE",DE,79,23,5.38
1.54,10-07-2016,7,10,2016,Wilmington,ILG,"Wilmington, DE",Delaware,79,23,5.38
0.45,10-07-2016,7,10,2016,Daytona Beach,DAB,"Daytona Beach, FL",Florida,85,17,1.82
0,10-07-2016,7,10,2016,Fort Lauderdale,FLL,"Fort Lauderdale, FL",Florida,86,13,8.48
0,10-07-2016,7,10,2016,Gainesville,GNV,"Gainesville, FL",Florida,84,25,5.34
0,10-07-2016,7,10,2016,Jacksonville,JAX,"Jacksonville, FL",Florida,86,24,6.4
0.02,10-07-2016,7,10,2016,Key West,EYW,"Key West, FL",Florida,87,11,8.81
0.01,10-07-2016,7,10,2016,Miami,MIA,"Miami, FL",Florida,86,12,6.61
0.01,10-07-2016,7,10,2016,Orlando,MCO,"Orlando, FL",Florida,87,21,2.62
1.43,10-07-2016,7,10,2016,Pensacola,PNS,"Pensacola, FL",Florida,86,22,6.18
1.25,10-07-2016,7,10,2016,Tallahassee,TLH,"Tallahassee, FL",Florida,86,24,3.87
0,10-07-2016,7,10,2016,Tampa,TPA,"Tampa, FL",Florida,86,26,3.05
0,10-07-2016,7,10,2016,Vero Beach,VRB,"Vero Beach, FL",Florida,84,14,5.94
0,10-07-2016,7,10,2016,West Palm Beach,PBI,"West Palm Beach, FL",Florida,87,13,7.84
0.07,10-07-2016,7,10,2016,Alma,AMG,"Alma, GA",Georgia,85,25,5.14
0.15,10-07-2016,7,10,2016,Athens,AHN,"Athens, GA",Georgia,83,26,2.38
1.58,10-07-2016,7,10,2016,Atlanta,ATL,"Atlanta, GA",Georgia,83,25,7.51
0.15,10-07-2016,7,10,2016,Augusta,AGS,"Augusta, GA",Georgia,85,25,7.11
0.19,10-07-2016,7,10,2016,Macon,MCN,"Macon, GA",Georgia,86,25,6.84
0.06,10-07-2016,7,10,2016,Savannah,SAV,"Savannah, GA",Georgia,87,24,7.87
1.31,10-07-2016,7,10,2016,Hilo,ITO,"Hilo, HI",Hawaii,78,16,3.38
0.06,10-07-2016,7,10,2016,Honolulu,HNL,"Honolulu, HI",Hawaii,81,5,11.97
0.27,10-07-2016,7,10,2016,Kahului,OGG,"Kahului, HI",Hawaii,79,4,14.38
0.16,10-07-2016,7,10,2016,Kaunakakai,MKK,"Kaunakakai, HI",Hawaii,78,4,13.11
0.23,10-07-2016,7,10,2016,Lihue,LIH,"Lihue, HI",Hawaii,76,4,16.35
0.27,10-07-2016,7,10,2016,Boise,BOI,"Boise, ID",Idaho,71,29,6.41
1.52,10-07-2016,7,10,2016,Lewiston,LWS,"Lewiston, ID",Idaho,67,18,3.8
0.14,10-07-2016,7,10,2016,Pocatello,PIH,"Pocatello, ID",Idaho,68,24,9.3
1.92,10-07-2016,7,10,2016,Chicago,ORD,"Chicago, IL",Illinois,75,19,5.14
3.25,10-07-2016,7,10,2016,Moline,MLI,"Moline, IL",Illinois,75,16,4.07
1.51,10-07-2016,7,10,2016,Peoria,PIA,"Peoria, IL",Illinois,75,21,4.3
1.39,10-07-2016,7,10,2016,Quincy,UIN,"Quincy, IL",Illinois,75,15,5.18
1.39,10-07-2016,7,10,2016,Rockford,RFD,"Rockford, IL",Illinois,75,22,5.52
1.09,10-07-2016,7,10,2016,Springfield,SPI,"Springfield, IL",Illinois,76,20,3.97
3.33,10-07-2016,7,10,2016,Evansville,EVV,"Evansville, IN",Indiana,78,21,4
0.04,10-07-2016,7,10,2016,Fort Wayne,FWA,"Fort Wayne, IN",Indiana,73,23,5.41
0.6,10-07-2016,7,10,2016,Indianapolis,IND,"Indianapolis, IN",Indiana,74,22,5.37
0.46,10-07-2016,7,10,2016,South Bend,SBN,"South Bend, IN",Indiana,72,23,5.17
0.94,10-07-2016,7,10,2016,Cedar Rapids,CID,"Cedar Rapids, IA",Iowa,72,18,4.78
1.19,10-07-2016,7,10,2016,Des Moines,DSM,"Des Moines, IA",Iowa,77,20,6.37
1.99,10-07-2016,7,10,2016,Dubuque,DBQ,"Dubuque, IA",Iowa,71,18,5.82
1.21,10-07-2016,7,10,2016,Sioux City,SUX,"Sioux City, IA",Iowa,76,19,6.82
1.22,10-07-2016,7,10,2016,Waterloo,ALO,"Waterloo, IA",Iowa,72,17,5.15
1.09,10-07-2016,7,10,2016,Concordia,CNK,"Concordia, KS",Kansas,81,15,8
0.55,10-07-2016,7,10,2016,Dodge City,DDC,"Dodge City, KS",Kansas,81,15,9.54
0.28,10-07-2016,7,10,2016,Goodland,GLD,"Goodland, KS",Kansas,80,19,8.3
0.01,10-07-2016,7,10,2016,Medicine Lodge,P28,"Medicine Lodge, KS",Kansas,84,16,7.2
1.13,10-07-2016,7,10,2016,Topeka,TOP,"Topeka, KS",Kansas,81,13,5.44
0.3,10-07-2016,7,10,2016,Wichita,ICT,"Wichita, KS",Kansas,84,15,8.85
1.31,10-07-2016,7,10,2016,Covington,CVG,"Covington, KY",Kentucky,75,25,4.77
4.08,10-07-2016,7,10,2016,Jackson,JKL,"Jackson, KY",Kentucky,76,30,0.41
1.56,10-07-2016,7,10,2016,Lexington,LEX,"Lexington, KY",Kentucky,77,24,6.28
1.15,10-07-2016,7,10,2016,Louisville,SDF,"Louisville, KY",Kentucky,79,25,5.47
5.67,10-07-2016,7,10,2016,Paducah,PAH,"Paducah, KY",Kentucky,80,22,4.15
0.99,10-07-2016,7,10,2016,Baton Rouge,BTR,"Baton Rouge, LA",Louisiana,86,21,5.95
1.04,10-07-2016,7,10,2016,Lake Charles,LCH,"Lake Charles, LA",Louisiana,86,18,6.2
1.61,10-07-2016,7,10,2016,New Orleans,MSY,"New Orleans, LA",Louisiana,88,19,6.84
0.04,10-07-2016,7,10,2016,Shreveport,SHV,"Shreveport, LA",Louisiana,87,19,8.11
0.88,10-07-2016,7,10,2016,Bangor,BGR,"Bangor, ME",Maine,67,11,5.28
2.38,10-07-2016,7,10,2016,Caribou,CAR,"Caribou, ME",Maine,60,14,3.24
0.59,10-07-2016,7,10,2016,Portland,PWM,"Portland, ME",Maine,66,12,5.61
1.54,10-07-2016,7,10,2016,Baltimore,BWI,"Baltimore, MD",Maryland,79,26,5.27
0.47,10-07-2016,7,10,2016,Salisbury,SBY,"Salisbury, MD",Maryland,79,24,4.52
0.45,10-07-2016,7,10,2016,Boston,BOS,"Boston, MA",Massachusetts,69,12,7.14
0,10-07-2016,7,10,2016,Milton,MQE,"Milton, MA",Massachusetts,60,13,7.47
0.44,10-07-2016,7,10,2016,Worcester,ORH,"Worcester, MA",Massachusetts,69,16,5.67
0.85,10-07-2016,7,10,2016,Alpena,APN,"Alpena, MI",Michigan,71,22,3.22
0.84,10-07-2016,7,10,2016,Detroit,DTW,"Detroit, MI",Michigan,75,23,5.41
0.42,10-07-2016,7,10,2016,Flint,FNT,"Flint, MI",Michigan,76,26,4.91
0.5,10-07-2016,7,10,2016,Grand Rapids,GRR,"Grand Rapids, MI",Michigan,75,25,5.57
1.61,10-07-2016,7,10,2016,Houghton Lake,HTL,"Houghton Lake, MI",Michigan,69,26,4.02
1.15,10-07-2016,7,10,2016,Lansing,LAN,"Lansing, MI",Michigan,73,25,5.6
0.81,10-07-2016,7,10,2016,Marquette,MQT,"Marquette, MI",Michigan,65,0,0
0.03,10-07-2016,7,10,2016,Muskegon,MKG,"Muskegon, MI",Michigan,71,23,4.72
2.04,10-07-2016,7,10,2016,Sault Ste Marie,ANJ,"Sault Ste Marie, MI",Michigan,68,23,3.61
0.85,10-07-2016,7,10,2016,Duluth,DLH,"Duluth, MN",Minnesota,66,20,5.94
0.92,10-07-2016,7,10,2016,International Falls,INL,"International Falls, MN",Minnesota,65,17,4.6
1.68,10-07-2016,7,10,2016,Minneapolis,MSP,"Minneapolis, MN",Minnesota,74,18,5.85
1.94,10-07-2016,7,10,2016,Rochester,RST,"Rochester, MN",Minnesota,70,17,6.05
1.52,10-07-2016,7,10,2016,St Cloud,STC,"St Cloud, MN",Minnesota,70,21,5.15
1.91,10-07-2016,7,10,2016,Greenville,GLH,"Greenville, MS",Mississippi,85,21,9.15
1.4,10-07-2016,7,10,2016,Greenwood,GWO,"Greenwood, MS",Mississippi,83,19,7.43
0.07,10-07-2016,7,10,2016,Gulfport,GPT,"Gulfport, MS",Mississippi,86,22,4.37
1.56,10-07-2016,7,10,2016,Hattiesburg,HBG,"Hattiesburg, MS",Mississippi,84,22,3.5
2.98,10-07-2016,7,10,2016,Jackson,JAN,"Jackson, MS",Mississippi,85,18,6.2
0.5,10-07-2016,7,10,2016,Meridian,MEI,"Meridian, MS",Mississippi,86,21,5.5
0.61,10-07-2016,7,10,2016,Tupelo,TUP,"Tupelo, MS",Mississippi,83,20,5.21
1.64,10-07-2016,7,10,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,79,18,4.01
1.12,10-07-2016,7,10,2016,Columbia,COU,"Columbia, MO",Missouri,78,15,5.04
1.08,10-07-2016,7,10,2016,Kansas City,MCI,"Kansas City, MO",Missouri,79,13,6.32
2.98,10-07-2016,7,10,2016,Rolla/Vichy,VIH,"Rolla/Vichy, MO",Missouri,77,19,5.02
0.86,10-07-2016,7,10,2016,Springfield,SGF,"Springfield, MO",Missouri,79,18,6.52
3.71,10-07-2016,7,10,2016,St Joseph,STJ,"St Joseph, MO",Missouri,79,17,5.15
3.21,10-07-2016,7,10,2016,St Louis,STL,"St Louis, MO",Missouri,80,18,4.2
0.05,10-07-2016,7,10,2016,Billings,BIL,"Billings, MT",Montana,71,18,3.08
0.85,10-07-2016,7,10,2016,Butte,BTM,"Butte, MT",Montana,56,27,4.25
0.17,10-07-2016,7,10,2016,Cut Bank,CTB,"Cut Bank, MT",Montana,60,27,9.94
0.7,10-07-2016,7,10,2016,Dillon,DLN,"Dillon, MT",Montana,62,21,4.14
0.58,10-07-2016,7,10,2016,Glasgow,GGW,"Glasgow, MT",Montana,68,23,6.1
0.15,10-07-2016,7,10,2016,Great Falls,GTF,"Great Falls, MT",Montana,63,27,6.71
0.1,10-07-2016,7,10,2016,Havre,HVR,"Havre, MT",Montana,66,21,5.98
0.52,10-07-2016,7,10,2016,Helena,HLN,"Helena, MT",Montana,66,25,7.04
0.28,10-07-2016,7,10,2016,Kalispell,GPI,"Kalispell, MT",Montana,58,17,3.61
0.15,10-07-2016,7,10,2016,Miles City,MLS,"Miles City, MT",Montana,74,25,6.34
0.88,10-07-2016,7,10,2016,Missoula,MSO,"Missoula, MT",Montana,60,30,3.25
0.5,10-07-2016,7,10,2016,Grand Island,GRI,"Grand Island, NE",Nebraska,77,16,6.47
2.41,10-07-2016,7,10,2016,Lincoln,LNK,"Lincoln, NE",Nebraska,79,16,6.1
0.72,10-07-2016,7,10,2016,Norfolk,OFK,"Norfolk, NE",Nebraska,75,16,6.41
0.08,10-07-2016,7,10,2016,North Platte,LBF,"North Platte, NE",Nebraska,77,19,5.87
0.78,10-07-2016,7,10,2016,Omaha,OMA,"Omaha, NE",Nebraska,79,10,7.1
0.25,10-07-2016,7,10,2016,Scottsbluff,BFF,"Scottsbluff, NE",Nebraska,78,10,2.62
0.31,10-07-2016,7,10,2016,Sidney,SNY,"Sidney, NE",Nebraska,77,19,7.38
0.22,10-07-2016,7,10,2016,Valentine,VTN,"Valentine, NE",Nebraska,76,21,7.55
0,10-07-2016,7,10,2016,Ely,ELY,"Ely, NV",Nevada,66,20,9.05
0,10-07-2016,7,10,2016,Eureka,P68,"Eureka, NV",Nevada,69,24,5.32
0,10-07-2016,7,10,2016,Las Vegas,LAS,"Las Vegas, NV",Nevada,93,19,10.45
0,10-07-2016,7,10,2016,Mercury,DRA,"Mercury, NV",Nevada,85,21,10.68
0,10-07-2016,7,10,2016,Reno,RNO,"Reno, NV",Nevada,73,28,8.1
0,10-07-2016,7,10,2016,Winnemucca,WMC,"Winnemucca, NV",Nevada,69,27,6.97
0.97,10-07-2016,7,10,2016,Concord,CON,"Concord, NH",New Hampshire,69,17,2.57
0,10-07-2016,7,10,2016,Mt. Washington,MWN,"Mt. Washington, NH",New Hampshire,60,26,19.04
4.85,10-07-2016,7,10,2016,Atlantic City,ACY,"Atlantic City, NJ",New Jersey,78,19,6
1.18,10-07-2016,7,10,2016,Newark,EWR,"Newark, NJ",New Jersey,78,20,5.87
0.01,10-07-2016,7,10,2016,Albuquerque,ABQ,"Albuquerque, NM",New Mexico,82,18,4.37
0,10-07-2016,7,10,2016,Clayton,CAO,"Clayton, NM",New Mexico,80,20,6.45
0,10-07-2016,7,10,2016,Roswell,ROW,"Roswell, NM",New Mexico,88,21,4.57
1.49,10-07-2016,7,10,2016,Albany,ALB,"Albany, NY",New York,74,20,4.08
0.19,10-07-2016,7,10,2016,Binghamton,BGM,"Binghamton, NY",New York,72,25,4.04
0.75,10-07-2016,7,10,2016,Buffalo,BUF,"Buffalo, NY",New York,75,23,8.38
2.19,10-07-2016,7,10,2016,Glens Falls,GFL,"Glens Falls, NY",New York,72,15,2.45
1.17,10-07-2016,7,10,2016,Islip,ISP,"Islip, NY",New York,75,19,5.51
1.52,10-07-2016,7,10,2016,New York,LGA,"New York, NY",New York,78,19,5.81
0.72,10-07-2016,7,10,2016,Rochester,ROC,"Rochester, NY",New York,76,25,4.94
0.97,10-07-2016,7,10,2016,Syracuse,SYR,"Syracuse, NY",New York,74,23,4.58
1.69,10-07-2016,7,10,2016,Asheville,AVL,"Asheville, NC",North Carolina,77,31,4.32
0.68,10-07-2016,7,10,2016,Cape Hatteras,HSE,"Cape Hatteras, NC",North Carolina,81,24,8.74
0.47,10-07-2016,7,10,2016,Charlotte,CLT,"Charlotte, NC",North Carolina,82,24,4.51
2.65,10-07-2016,7,10,2016,Greensboro,GSO,"Greensboro, NC",North Carolina,79,25,5.68
1.32,10-07-2016,7,10,2016,Hickory,HKY,"Hickory, NC",North Carolina,79,24,3.07
0.75,10-07-2016,7,10,2016,Raleigh/Durham,RDU,"Raleigh/Durham, NC",North Carolina,81,24,4.41
0.39,10-07-2016,7,10,2016,Wilmington,ILM,"Wilmington, NC",North Carolina,85,23,8.74
2.26,10-07-2016,7,10,2016,Bismarck,BIS,"Bismarck, ND",North Dakota,71,15,5.25
2.1,10-07-2016,7,10,2016,Dickinson,DIK,"Dickinson, ND",North Dakota,68,20,5.54
2.07,10-07-2016,7,10,2016,Fargo,FAR,"Fargo, ND",North Dakota,72,25,6.35
1.48,10-07-2016,7,10,2016,Grand Forks,GFK,"Grand Forks, ND",North Dakota,70,16,6.07
0.63,10-07-2016,7,10,2016,Williston,ISN,"Williston, ND",North Dakota,69,21,4.48
0.46,10-07-2016,7,10,2016,Akron,CAK,"Akron, OH",Ohio,74,25,6.17
0.84,10-07-2016,7,10,2016,Cleveland,CLE,"Cleveland, OH",Ohio,76,25,5.28
0.42,10-07-2016,7,10,2016,Columbus,CMH,"Columbus, OH",Ohio,75,19,5.35
0.61,10-07-2016,7,10,2016,Dayton,DAY,"Dayton, OH",Ohio,74,24,7.05
0.26,10-07-2016,7,10,2016,Mansfield,MFD,"Mansfield, OH",Ohio,74,23,6.25
0.8,10-07-2016,7,10,2016,Toledo,TOL,"Toledo, OH",Ohio,74,24,5.1
1.42,10-07-2016,7,10,2016,Youngstown/Warren,YNG,"Youngstown/Warren, OH",Ohio,73,24,5.62
1.36,10-07-2016,7,10,2016,Gage,GAG,"Gage, OK",Oklahoma,83,17,11.12
0.27,10-07-2016,7,10,2016,Oklahoma City,OKC,"Oklahoma City, OK",Oklahoma,84,17,11.77
0.04,10-07-2016,7,10,2016,Ponca City,PNC,"Ponca City, OK",Oklahoma,84,15,9.8
0.08,10-07-2016,7,10,2016,Tulsa,TUL,"Tulsa, OK",Oklahoma,85,17,10.18
0.95,10-07-2016,7,10,2016,Astoria,AST,"Astoria, OR",Oregon,61,25,6.52
0.14,10-07-2016,7,10,2016,Burns,BNO,"Burns, OR",Oregon,60,26,6.8
0.25,10-07-2016,7,10,2016,Eugene,EUG,"Eugene, OR",Oregon,64,16,7.41
0.45,10-07-2016,7,10,2016,Medford,MFR,"Medford, OR",Oregon,69,33,4.37
0.73,10-07-2016,7,10,2016,Pendleton,PDT,"Pendleton, OR",Oregon,67,27,6.22
0.35,10-07-2016,7,10,2016,Portland,PDX,"Portland, OR",Oregon,66,24,5.3
0.18,10-07-2016,7,10,2016,Redmond,RDM,"Redmond, OR",Oregon,61,27,3.71
0.45,10-07-2016,7,10,2016,Salem,SLE,"Salem, OR",Oregon,65,21,7.4
1.41,10-07-2016,7,10,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,76,22,3.78
2.24,10-07-2016,7,10,2016,Erie,ERI,"Erie, PA",Pennsylvania,74,24,5.04
3.29,10-07-2016,7,10,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,79,27,4.68
0.38,10-07-2016,7,10,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,80,22,6.3
0.38,10-07-2016,7,10,2016,Pittsburgh,PIT,"Pittsburgh, PA",Pennsylvania,75,24,5.72
0.4,10-07-2016,7,10,2016,Wilkes-Barre/Scranton,AVP,"Wilkes-Barre/Scranton, PA",Pennsylvania,76,23,3.17
0.24,10-07-2016,7,10,2016,Williamsport,IPT,"Williamsport, PA",Pennsylvania,76,24,4.91
1.07,10-07-2016,7,10,2016,San Juan,SJU,"San Juan, PR",Puerto Rico,83,8,10.44
0.54,10-07-2016,7,10,2016,Providence,PVD,"Providence, RI",Rhode Island,73,14,6.04
0.44,10-07-2016,7,10,2016,Anderson,AND,"Anderson, SC",South Carolina,84,23,8.17
0.28,10-07-2016,7,10,2016,Charleston,CHS,"Charleston, SC",South Carolina,87,24,8.94
0.25,10-07-2016,7,10,2016,Columbia,CAE,"Columbia, SC",South Carolina,88,24,8.1
0.25,10-07-2016,7,10,2016,Greer,GSP,"Greer, SC",South Carolina,84,22,6.38
0.83,10-07-2016,7,10,2016,Aberdeen,ABR,"Aberdeen, SD",South Dakota,72,17,6.77
0.48,10-07-2016,7,10,2016,Huron,HON,"Huron, SD",South Dakota,75,17,7.44
1.16,10-07-2016,7,10,2016,Pierre,PIR,"Pierre, SD",South Dakota,76,14,7.88
0.03,10-07-2016,7,10,2016,Rapid City,RAP,"Rapid City, SD",South Dakota,73,25,6.27
0.66,10-07-2016,7,10,2016,Sioux Falls,FSD,"Sioux Falls, SD",South Dakota,74,19,7.38
1.3,10-07-2016,7,10,2016,Bristol/Jhnsn Cty/Kngsprt,TRI,"Bristol/Jhnsn Cty/Kngsprt, TN",Tennessee,77,25,4.84
1.12,10-07-2016,7,10,2016,Chattanooga,CHA,"Chattanooga, TN",Tennessee,83,23,4.9
4.74,10-07-2016,7,10,2016,Clarksville,CKV,"Clarksville, TN",Tennessee,79,22,4.12
1.97,10-07-2016,7,10,2016,Crossville,CSV,"Crossville, TN",Tennessee,76,22,4.1
3.71,10-07-2016,7,10,2016,Knoxville,TYS,"Knoxville, TN",Tennessee,80,25,7.4
2.41,10-07-2016,7,10,2016,Memphis,MEM,"Memphis, TN",Tennessee,85,22,7.92
4.7,10-07-2016,7,10,2016,Nashville,BNA,"Nashville, TN",Tennessee,82,21,3.94
0.4,10-07-2016,7,10,2016,Abilene,ABI,"Abilene, TX",Texas,87,16,12.48
0,10-07-2016,7,10,2016,Amarillo,AMA,"Amarillo, TX",Texas,84,18,10.17
0,10-07-2016,7,10,2016,Austin/Bergstrom,AUS,"Austin/Bergstrom, TX",Texas,88,17,12.51
0.04,10-07-2016,7,10,2016,Austin/City,ATT,"Austin/City, TX",Texas,89,17,5.32
0,10-07-2016,7,10,2016,Beaumont/Port Arthur,BPT,"Beaumont/Port Arthur, TX",Texas,86,19,8.38
0,10-07-2016,7,10,2016,Brownsville,BRO,"Brownsville, TX",Texas,87,15,17.35
1.58,10-07-2016,7,10,2016,Childress,CDS,"Childress, TX",Texas,85,16,9.61
0,10-07-2016,7,10,2016,College Station,CLL,"College Station, TX",Texas,87,17,11.32
0,10-07-2016,7,10,2016,Corpus Christi,CRP,"Corpus Christi, TX",Texas,86,15,16.11
0,10-07-2016,7,10,2016,Dalhart,DHT,"Dalhart, TX",Texas,83,18,6.92
3.45,10-07-2016,7,10,2016,Dallas,DAL,"Dallas, TX",Texas,85,17,11.71
3.35,10-07-2016,7,10,2016,Dallas-Fort Worth,DFW,"Dallas-Fort Worth, TX",Texas,85,17,13.37
0,10-07-2016,7,10,2016,Del Rio,DRT,"Del Rio, TX",Texas,92,12,11.34
